Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_loess	adjusted_surp	adjusted_prob
251	3	 strenuous	32	False	erwanf/gpt2-mini	0.4481898047233699	6.530878357589245	3	16	hard_meaning2_syn2	unexpected	The hike was strenuous but rewarding.	3	366	5.905361848054571	8.738778886228003	-2.207900528638758	9.096598283519992
252	4	 but	32	False	erwanf/gpt2-mini	0.0936102867126464	3.417188882827759	4	16	hard_meaning2_syn2	unexpected	The hike was strenuous but rewarding.	3	522924	13.16719332932212	3.451585978175974	-0.034397095348215334	1.0349955170426726
253	5	 rewarding.	32	False	erwanf/gpt2-mini	0.2338074169238097	5.132406175136566	5	16	hard_meaning2_syn2	unexpected	The hike was strenuous but rewarding.	3	1056	6.963189985870238	9.289528260171378	-4.157122085034812	63.88739528466654
254	0	Finishing	33	False	erwanf/gpt2-mini	0.5010749087668955	4.430784702301025	0	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6	2059	7.630461261783627	9.694354987245502	-5.2635702849444765	193.169933303486
255	1	 the	33	False	erwanf/gpt2-mini	0.1350259333848953	2.8886914253234863	1	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6	6500900	15.687451340644257	1.1057871238009316	1.7829043015225547	0.1681490817813131
256	2	 project	33	False	erwanf/gpt2-mini	0.0024375906214118	8.680328369140625	2	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6	18195	9.808957068689894	8.021641888801064	0.6586864803395613	0.517530674946926
257	3	 on	33	False	erwanf/gpt2-mini	0.0089994966983795	6.795939922332764	3	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6	833044	13.63284294129851	3.640716498090604	3.1552234242421595	0.04262887560436528
258	4	 time	33	False	erwanf/gpt2-mini	0.0051313978619873	7.60643196105957	4	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6	192043	12.165479791421916	4.5019479727215685	3.1044839883380018	0.04484765450228175
259	5	 was	33	False	erwanf/gpt2-mini	0.0174010824412107	5.84467887878418	5	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6	680189	13.430127449888799	3.5512056612090133	2.2934732175751664	0.10091535149309619
260	6	 hard.	33	False	erwanf/gpt2-mini	0.0817201473983004	6.144747972488403	6	17	hard_meaning2_syn2	expected	Finishing the project on time was hard.	6	37982	10.544893970188363	7.489499026565032	-1.344751054076629	3.837231158631682
261	0	Finishing	34	False	erwanf/gpt2-mini	0.5010749087668955	4.430784702301025	0	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6	2059	7.630461261783627	9.694354987245502	-5.2635702849444765	193.169933303486
262	1	 the	34	False	erwanf/gpt2-mini	0.1350259333848953	2.8886914253234863	1	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6	6500900	15.687451340644257	1.1057871238009316	1.7829043015225547	0.1681490817813131
263	2	 project	34	False	erwanf/gpt2-mini	0.0024375906214118	8.680328369140625	2	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6	18195	9.808957068689894	8.021641888801064	0.6586864803395613	0.517530674946926
264	3	 on	34	False	erwanf/gpt2-mini	0.0089994966983795	6.795939922332764	3	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6	833044	13.63284294129851	3.640716498090604	3.1552234242421595	0.04262887560436528
265	4	 time	34	False	erwanf/gpt2-mini	0.0051313978619873	7.60643196105957	4	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6	192043	12.165479791421916	4.5019479727215685	3.1044839883380018	0.04484765450228175
266	5	 was	34	False	erwanf/gpt2-mini	0.0174010824412107	5.84467887878418	5	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6	680189	13.430127449888799	3.5512056612090133	2.2934732175751664	0.10091535149309619
267	6	 strenuous	34	False	erwanf/gpt2-mini	0.4261570527319236	8.121376298367977	6	17	hard_meaning2_syn2	unexpected	Finishing the project on time was strenuous	6	366	5.905361848054571	8.738778886228003	-0.6174025878600258	1.854105904832787
268	0	Solving	35	False	erwanf/gpt2-mini	0.5000028979020499	8.69827938079834	0	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5	1142	7.04141166379481	9.343067254009004	-0.6447878732106638	1.9055827612424423
269	1	 that	35	False	erwanf/gpt2-mini	0.0031531983986496	8.308968544006348	1	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5	1342576	14.110101459400084	3.421200019690375	4.887768524315973	0.0075382250866928655
270	2	 problem	35	False	erwanf/gpt2-mini	0.0884135067462921	3.499589204788208	2	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5	31178	10.347500070256531	7.525671801422234	-4.026082596634026	56.04094569223827
271	3	 was	35	False	erwanf/gpt2-mini	0.0188157092779874	5.7319183349609375	3	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5	680189	13.430127449888799	3.5512056612090133	2.1807126737519242	0.11296099760898251
272	4	 really	35	False	erwanf/gpt2-mini	0.0071024685166776	7.137463569641113	4	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5	57384	10.957538224114769	7.119586684772224	0.017876884868889498	0.9822819586863487
273	5	 hard	35	False	erwanf/gpt2-mini	0.0121846534311771	6.358790874481201	5	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5	37982	10.544893970188363	7.489499026565032	-1.1307081520838311	3.097849472113298
274	6	 for	35	False	erwanf/gpt2-mini	0.0529539249837398	4.239118576049805	6	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5	1097120	13.908200033995099	3.678941678460553	0.5601768975892516	0.5711080272792877
275	7	 me.	35	False	erwanf/gpt2-mini	0.2286241650581359	2.1395142674446106	7	18	hard_meaning2_syn2	expected	Solving that problem was really hard for me.	5	146430	11.894309606727651	5.141498825794589	-3.001984558349978	20.12543742254137
276	0	Solving	36	False	erwanf/gpt2-mini	0.5000028979020499	8.69827938079834	0	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5	1142	7.04141166379481	9.343067254009004	-0.6447878732106638	1.9055827612424423
277	1	 that	36	False	erwanf/gpt2-mini	0.0031531983986496	8.308968544006348	1	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5	1342576	14.110101459400084	3.421200019690375	4.887768524315973	0.0075382250866928655
278	2	 problem	36	False	erwanf/gpt2-mini	0.0884135067462921	3.499589204788208	2	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5	31178	10.347500070256531	7.525671801422234	-4.026082596634026	56.04094569223827
279	3	 was	36	False	erwanf/gpt2-mini	0.0188157092779874	5.7319183349609375	3	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5	680189	13.430127449888799	3.5512056612090133	2.1807126737519242	0.11296099760898251
280	4	 really	36	False	erwanf/gpt2-mini	0.0071024685166776	7.137463569641113	4	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5	57384	10.957538224114769	7.119586684772224	0.017876884868889498	0.9822819586863487
281	5	 strenuous	36	False	erwanf/gpt2-mini	0.4859139215832329	9.10874617099762	5	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5	366	5.905361848054571	8.738778886228003	0.3699672847696167	0.6907569285397609
282	6	 for	36	False	erwanf/gpt2-mini	0.0138764223083853	6.171220302581787	6	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5	1097120	13.908200033995099	3.678941678460553	2.492278624121234	0.08272126100162824
283	7	 me.	36	False	erwanf/gpt2-mini	0.2602059617638587	2.015561103820801	7	18	hard_meaning2_syn2	unexpected	Solving that problem was really strenuous for me.	5	146430	11.894309606727651	5.141498825794589	-3.125937721973788	22.78124755704951
284	0	She	37	False	erwanf/gpt2-mini	1.0	0.0	0	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	272348	12.514839611059164	3.585544521746006	-3.585544521746006	36.07299490210514
285	1	 used	37	False	erwanf/gpt2-mini	0.0042703254148364	7.871438026428223	1	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	59008	10.985445253627333	7.074860031002672	0.796577995425551	0.4508692037383461
286	2	 an	37	False	erwanf/gpt2-mini	0.0149027677252888	6.0682759284973145	2	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	435700	12.984711507260117	3.429180468120917	2.6390954603763976	0.07142584785470209
287	3	 umbrella	37	False	erwanf/gpt2-mini	0.0018554364796727	9.07402515411377	3	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	919	6.824373670043086	9.19733463444063	-0.12330948032685995	1.1312344615902774
288	4	 to	37	False	erwanf/gpt2-mini	0.2832042872905731	1.820085048675537	4	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	3042375	14.928149347056001	2.468825902944529	-0.6487408542689921	1.9131304018144981
289	5	 cover	37	False	erwanf/gpt2-mini	0.0473077446222305	4.401779651641846	5	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	21936	9.995929987925688	7.835115603797617	-3.4333359521557716	30.97981775037125
290	6	 herself	37	False	erwanf/gpt2-mini	0.018331853672862	5.769503116607666	6	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	9749	9.185022563991893	7.909543566282234	-2.1400404496745677	8.499781435325604
291	7	 from	37	False	erwanf/gpt2-mini	0.0107974391430616	6.533166885375977	7	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	520124	13.161824446285243	3.4495001828519385	3.083666702524038	0.04579104630379652
292	8	 the	37	False	erwanf/gpt2-mini	0.3534877598285675	1.500267744064331	8	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	6500900	15.687451340644257	1.1057871238009316	0.3944806202633995	0.674030025890323
293	9	 rain.	37	False	erwanf/gpt2-mini	0.1310796224279329	5.2136430740356445	9	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	6968	8.84922702143852	8.320600018765486	-3.1069569447298413	22.352919629712613
294	0	She	38	False	erwanf/gpt2-mini	1.0	0.0	0	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	272348	12.514839611059164	3.585544521746006	-3.585544521746006	36.07299490210514
295	1	 used	38	False	erwanf/gpt2-mini	0.0042703254148364	7.871438026428223	1	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	59008	10.985445253627333	7.074860031002672	0.796577995425551	0.4508692037383461
296	2	 an	38	False	erwanf/gpt2-mini	0.0149027677252888	6.0682759284973145	2	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	435700	12.984711507260117	3.429180468120917	2.6390954603763976	0.07142584785470209
297	3	 umbrella	38	False	erwanf/gpt2-mini	0.0018554364796727	9.07402515411377	3	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	919	6.824373670043086	9.19733463444063	-0.12330948032685995	1.1312344615902774
298	4	 to	38	False	erwanf/gpt2-mini	0.2832042872905731	1.820085048675537	4	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	3042375	14.928149347056001	2.468825902944529	-0.6487408542689921	1.9131304018144981
299	5	 protect	38	False	erwanf/gpt2-mini	0.0282342545688152	5.146409511566162	5	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	11197	9.323490469908839	7.947990424331266	-2.801580912765104	16.470664883859506
300	6	 herself	38	False	erwanf/gpt2-mini	0.1006904169917106	3.3120017051696777	6	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	9749	9.185022563991893	7.909543566282234	-4.597541861112556	99.24006969518044
301	7	 from	38	False	erwanf/gpt2-mini	0.4235260784626007	1.2394771575927734	7	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	520124	13.161824446285243	3.4495001828519385	-2.210023025259165	9.115926287189156
302	8	 the	38	False	erwanf/gpt2-mini	0.2651554942131042	1.9150893688201904	8	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	6500900	15.687451340644257	1.1057871238009316	0.8093022450192588	0.44516857647180946
303	9	 rain.	38	False	erwanf/gpt2-mini	0.1594283106969669	5.008586168289185	9	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	6968	8.84922702143852	8.320600018765486	-3.3120138504763013	27.440330588646244
304	0	The	39	False	erwanf/gpt2-mini	1.0	0.0	0	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	-1.1057871238009316	3.021601907792979
305	1	 wall	39	False	erwanf/gpt2-mini	0.0002386097621638	12.033059120178224	1	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	18747	9.838842359042596	8.01411469083887	4.018944429339355	0.017971925567945597
306	2	 was	39	False	erwanf/gpt2-mini	0.0222310312092304	5.491281032562256	2	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	680189	13.430127449888799	3.5512056612090133	1.9400753713532426	0.14369311902471124
307	3	 built	39	False	erwanf/gpt2-mini	0.0345683582127094	4.854403972625732	3	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	17722	9.782618510055139	8.01463670943306	-3.160232736807327	23.576082312728392
308	4	 to	39	False	erwanf/gpt2-mini	0.0885286331176757	3.4977118968963623	4	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	3042375	14.928149347056001	2.468825902944529	1.0288859939518331	0.3574048900892523
309	5	 cover	39	False	erwanf/gpt2-mini	0.014681477099657	6.0898590087890625	5	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	21936	9.995929987925688	7.835115603797617	-1.7452565950085548	5.727370901675034
310	6	 the	39	False	erwanf/gpt2-mini	0.5420138835906982	0.883598268032074	6	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	-0.2221888557688576	1.2488072000393118
311	7	 garden	39	False	erwanf/gpt2-mini	0.0008382890373468	10.220264434814451	7	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	18433	9.82195206455361	8.016162992175602	2.2041014426388497	0.11034963624733334
312	8	 from	39	False	erwanf/gpt2-mini	0.0033038554247468	8.241633415222168	8	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	520124	13.161824446285243	3.4495001828519385	4.7921332323702295	0.00829474387898615
313	9	 the	39	False	erwanf/gpt2-mini	0.4408936202526092	1.18149733543396	9	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	0.07571021163302838	0.9270848260338835
314	10	 wind.	39	False	erwanf/gpt2-mini	0.0869026859290897	5.669273257255554	10	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	12350	9.421492310438014	7.9713456356990005	-2.3020723784434463	9.994874168650453
315	0	The	40	False	erwanf/gpt2-mini	1.0	0.0	0	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	-1.1057871238009316	3.021601907792979
316	1	 wall	40	False	erwanf/gpt2-mini	0.0002386097621638	12.033059120178224	1	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	18747	9.838842359042596	8.01411469083887	4.018944429339355	0.017971925567945597
317	2	 was	40	False	erwanf/gpt2-mini	0.0222310312092304	5.491281032562256	2	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	680189	13.430127449888799	3.5512056612090133	1.9400753713532426	0.14369311902471124
318	3	 built	40	False	erwanf/gpt2-mini	0.0345683582127094	4.854403972625732	3	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	17722	9.782618510055139	8.01463670943306	-3.160232736807327	23.576082312728392
319	4	 to	40	False	erwanf/gpt2-mini	0.0885286331176757	3.4977118968963623	4	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	3042375	14.928149347056001	2.468825902944529	1.0288859939518331	0.3574048900892523
320	5	 protect	40	False	erwanf/gpt2-mini	0.0660155564546585	3.9210500717163086	5	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	11197	9.323490469908839	7.947990424331266	-4.026940352614957	56.089035770410405
321	6	 the	40	False	erwanf/gpt2-mini	0.4110020399093628	1.2827824354171753	6	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	0.1769953116162437	0.8377837123653346
322	7	 garden	40	False	erwanf/gpt2-mini	0.0008214787230826	10.249488830566406	7	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	18433	9.82195206455361	8.016162992175602	2.2333258383908046	0.10717140199279528
323	8	 from	40	False	erwanf/gpt2-mini	0.0651352256536483	3.940418004989624	8	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	520124	13.161824446285243	3.4495001828519385	0.49091782213768553	0.6120643700762414
324	9	 the	40	False	erwanf/gpt2-mini	0.2478957176208496	2.0121946334838867	9	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	0.9064075096829551	0.4039728890102662
325	10	 wind.	40	False	erwanf/gpt2-mini	0.1602155547589063	3.5477724075317383	10	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	12350	9.421492310438014	7.9713456356990005	-4.423573228167262	83.39373846319837
326	0	She	41	False	erwanf/gpt2-mini	1.0	0.0	0	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	272348	12.514839611059164	3.585544521746006	-3.585544521746006	36.07299490210514
327	1	 used	41	False	erwanf/gpt2-mini	0.0042703254148364	7.871438026428223	1	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	59008	10.985445253627333	7.074860031002672	0.796577995425551	0.4508692037383461
328	2	 an	41	False	erwanf/gpt2-mini	0.0149027677252888	6.0682759284973145	2	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	435700	12.984711507260117	3.429180468120917	2.6390954603763976	0.07142584785470209
329	3	 umbrella	41	False	erwanf/gpt2-mini	0.0018554364796727	9.07402515411377	3	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	919	6.824373670043086	9.19733463444063	-0.12330948032685995	1.1312344615902774
330	4	 to	41	False	erwanf/gpt2-mini	0.2832042872905731	1.820085048675537	4	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	3042375	14.928149347056001	2.468825902944529	-0.6487408542689921	1.9131304018144981
331	5	 cover	41	False	erwanf/gpt2-mini	0.0473077446222305	4.401779651641846	5	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	21936	9.995929987925688	7.835115603797617	-3.4333359521557716	30.97981775037125
332	6	 herself	41	False	erwanf/gpt2-mini	0.018331853672862	5.769503116607666	6	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	9749	9.185022563991893	7.909543566282234	-2.1400404496745677	8.499781435325604
333	7	 from	41	False	erwanf/gpt2-mini	0.0107974391430616	6.533166885375977	7	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	520124	13.161824446285243	3.4495001828519385	3.083666702524038	0.04579104630379652
334	8	 the	41	False	erwanf/gpt2-mini	0.3534877598285675	1.500267744064331	8	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	6500900	15.687451340644257	1.1057871238009316	0.3944806202633995	0.674030025890323
335	9	 rain.	41	False	erwanf/gpt2-mini	0.1310796224279329	5.2136430740356445	9	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	6968	8.84922702143852	8.320600018765486	-3.1069569447298413	22.352919629712613
336	0	She	42	False	erwanf/gpt2-mini	1.0	0.0	0	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	272348	12.514839611059164	3.585544521746006	-3.585544521746006	36.07299490210514
337	1	 used	42	False	erwanf/gpt2-mini	0.0042703254148364	7.871438026428223	1	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	59008	10.985445253627333	7.074860031002672	0.796577995425551	0.4508692037383461
338	2	 an	42	False	erwanf/gpt2-mini	0.0149027677252888	6.0682759284973145	2	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	435700	12.984711507260117	3.429180468120917	2.6390954603763976	0.07142584785470209
339	3	 umbrella	42	False	erwanf/gpt2-mini	0.0018554364796727	9.07402515411377	3	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	919	6.824373670043086	9.19733463444063	-0.12330948032685995	1.1312344615902774
340	4	 to	42	False	erwanf/gpt2-mini	0.2832042872905731	1.820085048675537	4	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	3042375	14.928149347056001	2.468825902944529	-0.6487408542689921	1.9131304018144981
341	5	 shelter	42	False	erwanf/gpt2-mini	0.0009925692575052	9.976544380187988	5	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	2957	7.992268643270745	9.589016888013571	0.3875274921744172	0.6787329741496042
342	6	 herself	42	False	erwanf/gpt2-mini	0.0373839996755123	4.7414350509643555	6	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	9749	9.185022563991893	7.909543566282234	-3.1681085153178783	23.76249542579834
343	7	 from	42	False	erwanf/gpt2-mini	0.2027194947004318	2.302443265914917	7	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	520124	13.161824446285243	3.4495001828519385	-1.1470569169370215	3.1489117499389216
344	8	 the	42	False	erwanf/gpt2-mini	0.4205435812473297	1.2496726512908936	8	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	6500900	15.687451340644257	1.1057871238009316	0.14388552748996197	0.8659868740766303
345	9	 rain.	42	False	erwanf/gpt2-mini	0.1735524419927969	4.929576635360718	9	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	6968	8.84922702143852	8.320600018765486	-3.391023383404768	29.69632745368722
346	0	The	43	False	erwanf/gpt2-mini	1.0	0.0	0	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	-1.1057871238009316	3.021601907792979
347	1	 wall	43	False	erwanf/gpt2-mini	0.0002386097621638	12.033059120178224	1	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	18747	9.838842359042596	8.01411469083887	4.018944429339355	0.017971925567945597
348	2	 was	43	False	erwanf/gpt2-mini	0.0222310312092304	5.491281032562256	2	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	680189	13.430127449888799	3.5512056612090133	1.9400753713532426	0.14369311902471124
349	3	 built	43	False	erwanf/gpt2-mini	0.0345683582127094	4.854403972625732	3	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	17722	9.782618510055139	8.01463670943306	-3.160232736807327	23.576082312728392
350	4	 to	43	False	erwanf/gpt2-mini	0.0885286331176757	3.4977118968963623	4	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	3042375	14.928149347056001	2.468825902944529	1.0288859939518331	0.3574048900892523
351	5	 cover	43	False	erwanf/gpt2-mini	0.014681477099657	6.0898590087890625	5	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	21936	9.995929987925688	7.835115603797617	-1.7452565950085548	5.727370901675034
352	6	 the	43	False	erwanf/gpt2-mini	0.5420138835906982	0.883598268032074	6	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	-0.2221888557688576	1.2488072000393118
353	7	 garden	43	False	erwanf/gpt2-mini	0.0008382890373468	10.220264434814451	7	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	18433	9.82195206455361	8.016162992175602	2.2041014426388497	0.11034963624733334
354	8	 from	43	False	erwanf/gpt2-mini	0.0033038554247468	8.241633415222168	8	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	520124	13.161824446285243	3.4495001828519385	4.7921332323702295	0.00829474387898615
355	9	 the	43	False	erwanf/gpt2-mini	0.4408936202526092	1.18149733543396	9	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	0.07571021163302838	0.9270848260338835
356	10	 wind.	43	False	erwanf/gpt2-mini	0.0869026859290897	5.669273257255554	10	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	12350	9.421492310438014	7.9713456356990005	-2.3020723784434463	9.994874168650453
357	0	The	44	False	erwanf/gpt2-mini	1.0	0.0	0	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	-1.1057871238009316	3.021601907792979
358	1	 wall	44	False	erwanf/gpt2-mini	0.0002386097621638	12.033059120178224	1	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	18747	9.838842359042596	8.01411469083887	4.018944429339355	0.017971925567945597
359	2	 was	44	False	erwanf/gpt2-mini	0.0222310312092304	5.491281032562256	2	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	680189	13.430127449888799	3.5512056612090133	1.9400753713532426	0.14369311902471124
360	3	 built	44	False	erwanf/gpt2-mini	0.0345683582127094	4.854403972625732	3	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	17722	9.782618510055139	8.01463670943306	-3.160232736807327	23.576082312728392
361	4	 to	44	False	erwanf/gpt2-mini	0.0885286331176757	3.4977118968963623	4	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	3042375	14.928149347056001	2.468825902944529	1.0288859939518331	0.3574048900892523
362	5	 shelter	44	False	erwanf/gpt2-mini	0.0005077948444522	10.943466186523438	5	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	2957	7.992268643270745	9.589016888013571	1.3544492985098664	0.2580893855325501
363	6	 the	44	False	erwanf/gpt2-mini	0.2126645892858505	2.2333481311798096	6	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	1.127561007378878	0.32382209374420223
364	7	 garden	44	False	erwanf/gpt2-mini	0.0003402264555916	11.52121639251709	7	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	18433	9.82195206455361	8.016162992175602	3.505053400341488	0.030045168879055815
365	8	 from	44	False	erwanf/gpt2-mini	0.0316915027797222	4.97976016998291	8	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	520124	13.161824446285243	3.4495001828519385	1.5302599871309717	0.21647937814665544
366	9	 the	44	False	erwanf/gpt2-mini	0.5231794118881226	0.9346222281455994	9	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	6500900	15.687451340644257	1.1057871238009316	-0.17116489565533222	1.1866864123228882
367	10	 wind.	44	False	erwanf/gpt2-mini	0.1720920572988688	4.317545831203461	10	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	12350	9.421492310438014	7.9713456356990005	-3.6537998044955398	38.62114036869955
368	0	The	45	False	erwanf/gpt2-mini	1.0	0.0	0	23	cover_meaning2_syn1	expected	The journalist was sent to cover the election results.	5	6500900	15.687451340644257	1.1057871238009316	-1.1057871238009316	3.021601907792979
