Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_gam	adjusted_surp	adjusted_prob
289	5	 cover	37	False	distilbert/distilgpt2	0.0856933742761612	3.54467248916626	5	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	21936	9.995929987925688	8.536806716320601	-4.992134227154342	147.25035408111026
290	6	 herself	37	False	distilbert/distilgpt2	0.0070699397474527	7.1440863609313965	6	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	9749	9.185022563991893	9.078729602678766	-1.93464324174737	6.9215742861014276
291	7	 from	37	False	distilbert/distilgpt2	0.1581886112689972	2.6602823734283447	7	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	520124	13.161824446285243	3.517338808754901	-0.8570564353265562	2.356214805221378
292	8	 the	37	False	distilbert/distilgpt2	0.4104465842247009	1.2847336530685425	8	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	6500900	15.687451340644257	1.318773622180987	-0.034039969112444446	1.0346259589829985
293	9	 rain.	37	False	distilbert/distilgpt2	0.1561420359648763	4.9692500829696655	9	19	cover_meaning1_syn1	expected	She used an umbrella to cover herself from the rain.	5	6968	8.84922702143852	9.87347410791969	-4.904224024950025	134.8582227785649
294	0	She	38	False	distilbert/distilgpt2	1.0	0.0	0	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
295	1	 used	38	False	distilbert/distilgpt2	9.542961379338522e-06	16.67713165283203	1	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	59008	10.985445253627333	8.042774827910364	8.634356824921667	0.00017788792782579173
296	2	 an	38	False	distilbert/distilgpt2	0.009991024620831	6.645151615142822	2	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	435700	12.984711507260117	3.3497730337807345	3.2953785813620877	0.03705401443224784
297	3	 umbrella	38	False	distilbert/distilgpt2	0.0034022002946585	8.199316024780273	3	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	919	6.824373670043086	11.334669713507047	-3.1353536887267737	22.996768101435503
298	4	 to	38	False	distilbert/distilgpt2	0.4294098913669586	1.21957266330719	4	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	3042375	14.928149347056001	2.4708191875587717	-1.2512465242515818	3.4946964674188106
299	5	 protect	38	False	distilbert/distilgpt2	0.0604332834482193	4.048512935638428	5	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	11197	9.323490469908839	8.858103178490754	-4.809590242852327	122.68133766171059
300	6	 herself	38	False	distilbert/distilgpt2	0.0567016378045082	4.14046573638916	6	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	9749	9.185022563991893	9.078729602678766	-4.938263866289606	139.52780024114787
301	7	 from	38	False	distilbert/distilgpt2	0.37725630402565	1.4063831567764282	7	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	520124	13.161824446285243	3.517338808754901	-2.1109556519784727	8.256127500367885
302	8	 the	38	False	distilbert/distilgpt2	0.2290210574865341	2.126447916030884	8	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	6500900	15.687451340644257	1.318773622180987	0.8076742938498969	0.44589387939512637
303	9	 rain.	38	False	distilbert/distilgpt2	0.1612438741140067	4.544843375682831	9	19	cover_meaning1_syn1	unexpected	She used an umbrella to protect herself from the rain.	5	6968	8.84922702143852	9.87347410791969	-5.32863073223686	206.15549872959022
304	0	The	39	False	distilbert/distilgpt2	1.0	0.0	0	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
305	1	 wall	39	False	distilbert/distilgpt2	5.638351012748899e-07	20.75822257995605	1	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	18747	9.838842359042596	8.541952608002465	12.216269971953587	4.949272450151732e-06
306	2	 was	39	False	distilbert/distilgpt2	0.0364703573286533	4.777132034301758	2	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	680189	13.430127449888799	3.9029729120101004	0.8741591222916574	0.417212697076051
307	3	 built	39	False	distilbert/distilgpt2	0.0268515329807996	5.218851566314697	3	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	17722	9.782618510055139	8.549827569712168	-3.3309760033974705	27.965622930778302
308	4	 to	39	False	distilbert/distilgpt2	0.1197595670819282	3.0617871284484863	4	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	3042375	14.928149347056001	2.4708191875587717	0.5909679408897146	0.5537909882828321
309	5	 cover	39	False	distilbert/distilgpt2	0.0109853697940707	6.508272647857666	5	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	21936	9.995929987925688	8.536806716320601	-2.0285340684629354	7.602932806630003
310	6	 the	39	False	distilbert/distilgpt2	0.4687834084033966	1.093006610870361	6	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	-0.22576701131062582	1.2532836303486412
311	7	 garden	39	False	distilbert/distilgpt2	0.0005164234316907	10.91915798187256	7	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	18433	9.82195206455361	8.54389337127515	2.3752646105974105	0.0929898798471984
312	8	 from	39	False	distilbert/distilgpt2	0.0368294343352317	4.762996673583984	8	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	520124	13.161824446285243	3.517338808754901	1.2456578648290835	0.28775154422921156
313	9	 the	39	False	distilbert/distilgpt2	0.4414424002170563	1.179702877998352	9	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	-0.13907074418263488	1.149205396724407
314	10	 wind.	39	False	distilbert/distilgpt2	0.1105000152019783	5.481117129325867	10	20	cover_meaning1_syn1	expected	The wall was built to cover the garden from the wind.	5	12350	9.421492310438014	8.74421128619167	-3.2630941568658027	26.130263322045437
315	0	The	40	False	distilbert/distilgpt2	1.0	0.0	0	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
316	1	 wall	40	False	distilbert/distilgpt2	5.638351012748899e-07	20.75822257995605	1	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	18747	9.838842359042596	8.541952608002465	12.216269971953587	4.949272450151732e-06
317	2	 was	40	False	distilbert/distilgpt2	0.0364703573286533	4.777132034301758	2	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	680189	13.430127449888799	3.9029729120101004	0.8741591222916574	0.417212697076051
318	3	 built	40	False	distilbert/distilgpt2	0.0268515329807996	5.218851566314697	3	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	17722	9.782618510055139	8.549827569712168	-3.3309760033974705	27.965622930778302
319	4	 to	40	False	distilbert/distilgpt2	0.1197595670819282	3.0617871284484863	4	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	3042375	14.928149347056001	2.4708191875587717	0.5909679408897146	0.5537909882828321
320	5	 protect	40	False	distilbert/distilgpt2	0.0975580960512161	3.357594490051269	5	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	11197	9.323490469908839	8.858103178490754	-5.500508688439485	244.81643588549008
321	6	 the	40	False	distilbert/distilgpt2	0.4840871095657348	1.046661376953125	6	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	-0.2721122452278619	1.3127343412071044
322	7	 garden	40	False	distilbert/distilgpt2	0.0010496733011677	9.895843505859377	7	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	18433	9.82195206455361	8.54389337127515	1.3519501345842269	0.2587351998762822
323	8	 from	40	False	distilbert/distilgpt2	0.5031518340110779	0.9909342527389526	8	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	520124	13.161824446285243	3.517338808754901	-2.5264045560159483	12.50845175234357
324	9	 the	40	False	distilbert/distilgpt2	0.1778269410133361	2.491454124450684	9	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	1.1726805022696971	0.3095361159869693
325	10	 wind.	40	False	distilbert/distilgpt2	0.1798124937340617	3.4291926622390747	10	20	cover_meaning1_syn1	unexpected	The wall was built to protect the garden from the wind.	5	12350	9.421492310438014	8.74421128619167	-5.315018623952595	203.36830061516855
326	0	She	41	False	distilbert/distilgpt2	1.0	0.0	0	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
327	1	 used	41	False	distilbert/distilgpt2	9.542961379338522e-06	16.67713165283203	1	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	59008	10.985445253627333	8.042774827910364	8.634356824921667	0.00017788792782579173
328	2	 an	41	False	distilbert/distilgpt2	0.009991024620831	6.645151615142822	2	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	435700	12.984711507260117	3.3497730337807345	3.2953785813620877	0.03705401443224784
329	3	 umbrella	41	False	distilbert/distilgpt2	0.0034022002946585	8.199316024780273	3	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	919	6.824373670043086	11.334669713507047	-3.1353536887267737	22.996768101435503
330	4	 to	41	False	distilbert/distilgpt2	0.4294098913669586	1.21957266330719	4	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	3042375	14.928149347056001	2.4708191875587717	-1.2512465242515818	3.4946964674188106
331	5	 cover	41	False	distilbert/distilgpt2	0.0856933742761612	3.54467248916626	5	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	21936	9.995929987925688	8.536806716320601	-4.992134227154342	147.25035408111026
332	6	 herself	41	False	distilbert/distilgpt2	0.0070699397474527	7.1440863609313965	6	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	9749	9.185022563991893	9.078729602678766	-1.93464324174737	6.9215742861014276
333	7	 from	41	False	distilbert/distilgpt2	0.1581886112689972	2.6602823734283447	7	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	520124	13.161824446285243	3.517338808754901	-0.8570564353265562	2.356214805221378
334	8	 the	41	False	distilbert/distilgpt2	0.4104465842247009	1.2847336530685425	8	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	6500900	15.687451340644257	1.318773622180987	-0.034039969112444446	1.0346259589829985
335	9	 rain.	41	False	distilbert/distilgpt2	0.1561420359648763	4.9692500829696655	9	21	cover_meaning1_syn2	expected	She used an umbrella to cover herself from the rain.	5	6968	8.84922702143852	9.87347410791969	-4.904224024950025	134.8582227785649
336	0	She	42	False	distilbert/distilgpt2	1.0	0.0	0	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
337	1	 used	42	False	distilbert/distilgpt2	9.542961379338522e-06	16.67713165283203	1	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	59008	10.985445253627333	8.042774827910364	8.634356824921667	0.00017788792782579173
338	2	 an	42	False	distilbert/distilgpt2	0.009991024620831	6.645151615142822	2	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	435700	12.984711507260117	3.3497730337807345	3.2953785813620877	0.03705401443224784
339	3	 umbrella	42	False	distilbert/distilgpt2	0.0034022002946585	8.199316024780273	3	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	919	6.824373670043086	11.334669713507047	-3.1353536887267737	22.996768101435503
340	4	 to	42	False	distilbert/distilgpt2	0.4294098913669586	1.21957266330719	4	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	3042375	14.928149347056001	2.4708191875587717	-1.2512465242515818	3.4946964674188106
341	5	 shelter	42	False	distilbert/distilgpt2	0.0027762348763644	8.492654800415039	5	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	2957	7.992268643270745	12.0864683680951	-3.59381356768006	36.37252084409106
342	6	 herself	42	False	distilbert/distilgpt2	0.0150117697194218	6.057762145996094	6	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	9749	9.185022563991893	9.078729602678766	-3.0209674566826727	20.511125714004745
343	7	 from	42	False	distilbert/distilgpt2	0.3627240359783172	1.4630557298660278	7	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	520124	13.161824446285243	3.517338808754901	-2.054283078888873	7.801242991537684
344	8	 the	42	False	distilbert/distilgpt2	0.3372756540775299	1.5679998397827148	8	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	6500900	15.687451340644257	1.318773622180987	0.24922621760172792	0.7794036386185321
345	9	 rain.	42	False	distilbert/distilgpt2	0.1602043448947369	4.448782861232758	9	21	cover_meaning1_syn2	unexpected	She used an umbrella to shelter herself from the rain.	5	6968	8.84922702143852	9.87347410791969	-5.424691246686933	226.9412666292237
346	0	The	43	False	distilbert/distilgpt2	1.0	0.0	0	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
347	1	 wall	43	False	distilbert/distilgpt2	5.638351012748899e-07	20.75822257995605	1	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	18747	9.838842359042596	8.541952608002465	12.216269971953587	4.949272450151732e-06
348	2	 was	43	False	distilbert/distilgpt2	0.0364703573286533	4.777132034301758	2	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	680189	13.430127449888799	3.9029729120101004	0.8741591222916574	0.417212697076051
349	3	 built	43	False	distilbert/distilgpt2	0.0268515329807996	5.218851566314697	3	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	17722	9.782618510055139	8.549827569712168	-3.3309760033974705	27.965622930778302
350	4	 to	43	False	distilbert/distilgpt2	0.1197595670819282	3.0617871284484863	4	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	3042375	14.928149347056001	2.4708191875587717	0.5909679408897146	0.5537909882828321
351	5	 cover	43	False	distilbert/distilgpt2	0.0109853697940707	6.508272647857666	5	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	21936	9.995929987925688	8.536806716320601	-2.0285340684629354	7.602932806630003
352	6	 the	43	False	distilbert/distilgpt2	0.4687834084033966	1.093006610870361	6	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	-0.22576701131062582	1.2532836303486412
353	7	 garden	43	False	distilbert/distilgpt2	0.0005164234316907	10.91915798187256	7	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	18433	9.82195206455361	8.54389337127515	2.3752646105974105	0.0929898798471984
354	8	 from	43	False	distilbert/distilgpt2	0.0368294343352317	4.762996673583984	8	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	520124	13.161824446285243	3.517338808754901	1.2456578648290835	0.28775154422921156
355	9	 the	43	False	distilbert/distilgpt2	0.4414424002170563	1.179702877998352	9	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	-0.13907074418263488	1.149205396724407
356	10	 wind.	43	False	distilbert/distilgpt2	0.1105000152019783	5.481117129325867	10	22	cover_meaning1_syn2	expected	The wall was built to cover the garden from the wind.	5	12350	9.421492310438014	8.74421128619167	-3.2630941568658027	26.130263322045437
357	0	The	44	False	distilbert/distilgpt2	1.0	0.0	0	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
358	1	 wall	44	False	distilbert/distilgpt2	5.638351012748899e-07	20.75822257995605	1	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	18747	9.838842359042596	8.541952608002465	12.216269971953587	4.949272450151732e-06
359	2	 was	44	False	distilbert/distilgpt2	0.0364703573286533	4.777132034301758	2	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	680189	13.430127449888799	3.9029729120101004	0.8741591222916574	0.417212697076051
360	3	 built	44	False	distilbert/distilgpt2	0.0268515329807996	5.218851566314697	3	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	17722	9.782618510055139	8.549827569712168	-3.3309760033974705	27.965622930778302
361	4	 to	44	False	distilbert/distilgpt2	0.1197595670819282	3.0617871284484863	4	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	3042375	14.928149347056001	2.4708191875587717	0.5909679408897146	0.5537909882828321
362	5	 shelter	44	False	distilbert/distilgpt2	0.0006056127604097	10.689316749572754	5	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	2957	7.992268643270745	12.0864683680951	-1.3971516185223454	4.04366564524336
363	6	 the	44	False	distilbert/distilgpt2	0.2560069859027862	1.9657448530197144	6	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	0.6469712308387274	0.5236293298082071
364	7	 garden	44	False	distilbert/distilgpt2	0.0002045313885901	12.255390167236328	7	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	18433	9.82195206455361	8.54389337127515	3.711496795961178	0.024440912819703488
365	8	 from	44	False	distilbert/distilgpt2	0.2234697788953781	2.161848306655884	8	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	520124	13.161824446285243	3.517338808754901	-1.3554905020990171	3.87866298245549
366	9	 the	44	False	distilbert/distilgpt2	0.3381161689758301	1.5644090175628662	9	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	6500900	15.687451340644257	1.318773622180987	0.24563539538187928	0.7822073693590261
367	10	 wind.	44	False	distilbert/distilgpt2	0.1631955364719033	3.527453184127808	10	22	cover_meaning1_syn2	unexpected	The wall was built to shelter the garden from the wind.	5	12350	9.421492310438014	8.74421128619167	-5.216758102063862	184.33561709178997
368	0	The	45	False	distilbert/distilgpt2	1.0	0.0	0	23	cover_meaning2_syn1	expected	The journalist was sent to cover the election results.	5	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
369	1	 journalist	45	False	distilbert/distilgpt2	6.159133931760152e-07	20.63076972961425	1	23	cover_meaning2_syn1	expected	The journalist was sent to cover the election results.	5	2769	7.926602599181384	12.192347742242482	8.438421987371768	0.0002163913492843201
370	2	 was	45	False	distilbert/distilgpt2	0.0192060880362987	5.702292442321777	2	23	cover_meaning2_syn1	expected	The journalist was sent to cover the election results.	5	680189	13.430127449888799	3.9029729120101004	1.799319530311677	0.1654114073831325
371	3	 sent	45	False	distilbert/distilgpt2	0.0055557829327881	7.491794109344482	3	23	cover_meaning2_syn1	expected	The journalist was sent to cover the election results.	5	13085	9.479298235429685	8.691416227636378	-1.1996221182918951	3.3188625483001797
372	4	 to	45	False	distilbert/distilgpt2	0.5066096186637878	0.981053590774536	4	23	cover_meaning2_syn1	expected	The journalist was sent to cover the election results.	5	3042375	14.928149347056001	2.4708191875587717	-1.4897655967842356	4.436055571433645
373	5	 cover	45	False	distilbert/distilgpt2	0.0003685242845676	11.40595245361328	5	23	cover_meaning2_syn1	expected	The journalist was sent to cover the election results.	5	21936	9.995929987925688	8.536806716320601	2.869145737292678	0.056747383052701286
374	6	 the	45	False	distilbert/distilgpt2	0.2481070905923843	2.01096510887146	6	23	cover_meaning2_syn1	expected	The journalist was sent to cover the election results.	5	6500900	15.687451340644257	1.318773622180987	0.692191486690473	0.5004780753451868
375	7	 election	45	False	distilbert/distilgpt2	0.0039282068610191	7.991913318634033	7	23	cover_meaning2_syn1	expected	The journalist was sent to cover the election results.	5	9116	9.117896081584902	9.211889297442479	-1.2199759788084457	3.3871063703131807
376	8	 results.	45	False	distilbert/distilgpt2	0.0695849480107426	4.236407518386841	8	23	cover_meaning2_syn1	expected	The journalist was sent to cover the election results.	5	17468	9.76818316050523	8.5525449694791	-4.31613745109226	74.89876869674553
377	0	The	46	False	distilbert/distilgpt2	1.0	0.0	0	23	cover_meaning2_syn1	unexpected	The journalist was sent to report the election results.	5	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
378	1	 journalist	46	False	distilbert/distilgpt2	6.159133931760152e-07	20.63076972961425	1	23	cover_meaning2_syn1	unexpected	The journalist was sent to report the election results.	5	2769	7.926602599181384	12.192347742242482	8.438421987371768	0.0002163913492843201
379	2	 was	46	False	distilbert/distilgpt2	0.0192060880362987	5.702292442321777	2	23	cover_meaning2_syn1	unexpected	The journalist was sent to report the election results.	5	680189	13.430127449888799	3.9029729120101004	1.799319530311677	0.1654114073831325
380	3	 sent	46	False	distilbert/distilgpt2	0.0055557829327881	7.491794109344482	3	23	cover_meaning2_syn1	unexpected	The journalist was sent to report the election results.	5	13085	9.479298235429685	8.691416227636378	-1.1996221182918951	3.3188625483001797
381	4	 to	46	False	distilbert/distilgpt2	0.5066096186637878	0.981053590774536	4	23	cover_meaning2_syn1	unexpected	The journalist was sent to report the election results.	5	3042375	14.928149347056001	2.4708191875587717	-1.4897655967842356	4.436055571433645
382	5	 report	46	False	distilbert/distilgpt2	0.0003198608173988	11.610267639160156	5	23	cover_meaning2_syn1	unexpected	The journalist was sent to report the election results.	5	20845	9.944917362299268	8.53644533850062	3.073822300659536	0.046244057921086774
383	6	 the	46	False	distilbert/distilgpt2	0.1239892765879631	3.0117127895355225	6	23	cover_meaning2_syn1	unexpected	The journalist was sent to report the election results.	5	6500900	15.687451340644257	1.318773622180987	1.6929391673545355	0.1839779864563676
384	7	 election	46	False	distilbert/distilgpt2	0.0010133312316611	9.946678161621094	7	23	cover_meaning2_syn1	unexpected	The journalist was sent to report the election results.	5	9116	9.117896081584902	9.211889297442479	0.7347888641786149	0.47960671044236314
385	8	 results.	46	False	distilbert/distilgpt2	0.1528430581092834	2.710693001747132	8	23	cover_meaning2_syn1	unexpected	The journalist was sent to report the election results.	5	17468	9.76818316050523	8.5525449694791	-5.841851967731969	344.41659881942707
386	0	She	47	False	distilbert/distilgpt2	1.0	0.0	0	24	cover_meaning2_syn1	expected	She was asked to cover the conference for the magazine.	4	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
387	1	 was	47	False	distilbert/distilgpt2	0.0009826892055571	9.99097728729248	1	24	cover_meaning2_syn1	expected	She was asked to cover the conference for the magazine.	4	680189	13.430127449888799	3.9029729120101004	6.08800437528238	0.00226993433485841
388	2	 asked	47	False	distilbert/distilgpt2	0.0036094207316637	8.11401653289795	2	24	cover_meaning2_syn1	expected	She was asked to cover the conference for the magazine.	4	30375	10.321408101911638	8.539039797421854	-0.4250232645239045	1.5296260052702004
389	3	 to	47	False	distilbert/distilgpt2	0.3026794493198395	1.7241374254226685	3	24	cover_meaning2_syn1	expected	She was asked to cover the conference for the magazine.	4	3042375	14.928149347056001	2.4708191875587717	-0.7466817621361033	2.1099869489479133
390	4	 cover	47	False	distilbert/distilgpt2	0.0012294925982132	9.667720794677734	4	24	cover_meaning2_syn1	expected	She was asked to cover the conference for the magazine.	4	21936	9.995929987925688	8.536806716320601	1.130914078357133	0.32273811362629445
391	5	 the	47	False	distilbert/distilgpt2	0.1737948209047317	2.524543046951294	5	24	cover_meaning2_syn1	expected	She was asked to cover the conference for the magazine.	4	6500900	15.687451340644257	1.318773622180987	1.205769424770307	0.2994614977536114
392	6	 conference	47	False	distilbert/distilgpt2	0.000288619834464	11.75854206085205	6	24	cover_meaning2_syn1	expected	She was asked to cover the conference for the magazine.	4	9339	9.142061531222888	9.162131146032598	2.5964109148194527	0.07454063136479043
393	7	 for	47	False	distilbert/distilgpt2	0.0121660586446523	6.360994338989258	7	24	cover_meaning2_syn1	expected	She was asked to cover the conference for the magazine.	4	1097120	13.908200033995099	4.27511716703438	2.085877171954878	0.12419812925505185
394	8	 the	47	False	distilbert/distilgpt2	0.2136526405811309	2.226660966873169	8	24	cover_meaning2_syn1	expected	She was asked to cover the conference for the magazine.	4	6500900	15.687451340644257	1.318773622180987	0.907887344692182	0.4033755179006868
395	9	 magazine.	47	False	distilbert/distilgpt2	0.0736906338424887	6.478691339492798	9	24	cover_meaning2_syn1	expected	She was asked to cover the conference for the magazine.	4	12531	9.436040652072082	8.729974645374796	-2.251283305881998	9.499919319459876
396	0	She	48	False	distilbert/distilgpt2	1.0	0.0	0	24	cover_meaning2_syn1	unexpected	She was asked to report the conference for the magazine.	4	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
397	1	 was	48	False	distilbert/distilgpt2	0.0009826892055571	9.99097728729248	1	24	cover_meaning2_syn1	unexpected	She was asked to report the conference for the magazine.	4	680189	13.430127449888799	3.9029729120101004	6.08800437528238	0.00226993433485841
398	2	 asked	48	False	distilbert/distilgpt2	0.0036094207316637	8.11401653289795	2	24	cover_meaning2_syn1	unexpected	She was asked to report the conference for the magazine.	4	30375	10.321408101911638	8.539039797421854	-0.4250232645239045	1.5296260052702004
399	3	 to	48	False	distilbert/distilgpt2	0.3026794493198395	1.7241374254226685	3	24	cover_meaning2_syn1	unexpected	She was asked to report the conference for the magazine.	4	3042375	14.928149347056001	2.4708191875587717	-0.7466817621361033	2.1099869489479133
400	4	 report	48	False	distilbert/distilgpt2	0.002199932700023	8.828325271606445	4	24	cover_meaning2_syn1	unexpected	She was asked to report the conference for the magazine.	4	20845	9.944917362299268	8.53644533850062	0.2918799331058253	0.7468582035350839
401	5	 the	48	False	distilbert/distilgpt2	0.1899925768375396	2.3959851264953613	5	24	cover_meaning2_syn1	unexpected	She was asked to report the conference for the magazine.	4	6500900	15.687451340644257	1.318773622180987	1.0772115043143744	0.3405438078289836
402	6	 conference	48	False	distilbert/distilgpt2	4.034304220112972e-05	14.597320556640623	6	24	cover_meaning2_syn1	unexpected	She was asked to report the conference for the magazine.	4	9339	9.142061531222888	9.162131146032598	5.435189410608025	0.00436040903520312
403	7	 for	48	False	distilbert/distilgpt2	0.017968114465475	5.798417091369629	7	24	cover_meaning2_syn1	unexpected	She was asked to report the conference for the magazine.	4	1097120	13.908200033995099	4.27511716703438	1.523299924335249	0.21799134379686222
404	8	 the	48	False	distilbert/distilgpt2	0.2006606161594391	2.3171706199646	8	24	cover_meaning2_syn1	unexpected	She was asked to report the conference for the magazine.	4	6500900	15.687451340644257	1.318773622180987	0.9983969977836131	0.36846962563812846
405	9	 magazine.	48	False	distilbert/distilgpt2	0.0625071249487518	8.214234471321106	9	24	cover_meaning2_syn1	unexpected	She was asked to report the conference for the magazine.	4	12531	9.436040652072082	8.729974645374796	-0.5157401740536898	1.6748777441627614
406	0	The	49	False	distilbert/distilgpt2	1.0	0.0	0	25	cover_meaning2_syn2	expected	The journalist was sent to cover the election results.	5	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
407	1	 journalist	49	False	distilbert/distilgpt2	6.159133931760152e-07	20.63076972961425	1	25	cover_meaning2_syn2	expected	The journalist was sent to cover the election results.	5	2769	7.926602599181384	12.192347742242482	8.438421987371768	0.0002163913492843201
